uuid,parameter,unit,value,frequency,date,longitude,latitude,height,validation,note
bf371609-82df-4349-93c1-9d6f4bdfa3e9,PM2.5,,-1.0,,2022-03-25T09:00:00.0,11.6540833333333,46.7149166666667,,,
bf371609-82df-4349-93c1-9d6f4bdfa3e9,SO2,,-1.0,,2022-03-25T09:00:00.0,11.6540833333333,46.7149166666667,,,
ad4b0864-e4c9-4ac4-aa25-c78a0685e657,CO,,-1.0,,2022-03-25T09:00:00.0,11.3418333333333,46.4823055555555,,,
ad4b0864-e4c9-4ac4-aa25-c78a0685e657,NO2,,64.3962,,2022-03-25T09:00:00.0,11.3418333333333,46.4823055555555,,,
ad4b0864-e4c9-4ac4-aa25-c78a0685e657,O3,,-1.0,,2022-03-25T09:00:00.0,11.3418333333333,46.4823055555555,,,
ad4b0864-e4c9-4ac4-aa25-c78a0685e657,PM10,,35.41,,2022-03-25T09:00:00.0,11.3418333333333,46.4823055555555,,,
ad4b0864-e4c9-4ac4-aa25-c78a0685e657,PM2.5,,20.4767,,2022-03-25T09:00:00.0,11.3418333333333,46.4823055555555,,,
ad4b0864-e4c9-4ac4-aa25-c78a0685e657,SO2,,-1.0,,2022-03-25T09:00:00.0,11.3418333333333,46.4823055555555,,,
7b281dc9-b41f-4ca8-8629-91419f756680,CO,,-1.0,,2022-03-25T09:00:00.0,11.3399722222222,46.4954722222222,,,
7b281dc9-b41f-4ca8-8629-91419f756680,NO2,,67.8792,,2022-03-25T09:00:00.0,11.3399722222222,46.4954722222222,,,
7b281dc9-b41f-4ca8-8629-91419f756680,O3,,-1.0,,2022-03-25T09:00:00.0,11.3399722222222,46.4954722222222,,,
7b281dc9-b41f-4ca8-8629-91419f756680,PM10,,44.9533,,2022-03-25T09:00:00.0,11.3399722222222,46.4954722222222,,,
7b281dc9-b41f-4ca8-8629-91419f756680,PM2.5,,22.8467,,2022-03-25T09:00:00.0,11.3399722222222,46.4954722222222,,,
7b281dc9-b41f-4ca8-8629-91419f756680,SO2,,-1.0,,2022-03-25T09:00:00.0,11.3399722222222,46.4954722222222,,,
ae1f7fa1-9874-4f7a-afac-9866724e5f43,CO,,-1.0,,2022-03-25T09:00:00.0,11.3419722222222,46.4991666666667,,,
ae1f7fa1-9874-4f7a-afac-9866724e5f43,GAMMA,,0.13,,2022-03-25T09:00:00.0,11.3419722222222,46.4991666666667,,,
ae1f7fa1-9874-4f7a-afac-9866724e5f43,NO2,,42.3189,,2022-03-25T09:00:00.0,11.3419722222222,46.4991666666667,,,
ae1f7fa1-9874-4f7a-afac-9866724e5f43,O3,,32.4133,,2022-03-25T09:00:00.0,11.3419722222222,46.4991666666667,,,
ae1f7fa1-9874-4f7a-afac-9866724e5f43,PM10,,-1.0,,2022-03-25T09:00:00.0,11.3419722222222,46.4991666666667,,,
ae1f7fa1-9874-4f7a-afac-9866724e5f43,PM2.5,,-1.0,,2022-03-25T09:00:00.0,11.3419722222222,46.4991666666667,,,
ae1f7fa1-9874-4f7a-afac-9866724e5f43,SO2,,-1.0,,2022-03-25T09:00:00.0,11.3419722222222,46.4991666666667,,,
aa21bf78-7a3b-4047-acac-30e11d54a638,CO,,-1.0,,2022-03-25T09:00:00.0,11.2271111111111,46.2673333333333,,,
aa21bf78-7a3b-4047-acac-30e11d54a638,GAMMA,,-1.0,,2022-03-25T09:00:00.0,11.2271111111111,46.2673333333333,,,
aa21bf78-7a3b-4047-acac-30e11d54a638,NO2,,-1.0,,2022-03-25T09:00:00.0,11.2271111111111,46.2673333333333,,,
aa21bf78-7a3b-4047-acac-30e11d54a638,O3,,-1.0,,2022-03-25T09:00:00.0,11.2271111111111,46.2673333333333,,,
aa21bf78-7a3b-4047-acac-30e11d54a638,PM10,,-1.0,,2022-03-25T09:00:00.0,11.2271111111111,46.2673333333333,,,
aa21bf78-7a3b-4047-acac-30e11d54a638,PM2.5,,-1.0,,2022-03-25T09:00:00.0,11.2271111111111,46.2673333333333,,,
aa21bf78-7a3b-4047-acac-30e11d54a638,SO2,,-1.0,,2022-03-25T09:00:00.0,11.2271111111111,46.2673333333333,,,
108bc9d1-cceb-4457-a004-c0438eb8daaa,CO,,-1.0,,2022-03-25T09:00:00.0,11.2232416666667,46.2640638888889,,,
108bc9d1-cceb-4457-a004-c0438eb8daaa,GAMMA,,-1.0,,2022-03-25T09:00:00.0,11.2232416666667,46.2640638888889,,,
108bc9d1-cceb-4457-a004-c0438eb8daaa,NO2,,-1.0,,2022-03-25T09:00:00.0,11.2232416666667,46.2640638888889,,,
108bc9d1-cceb-4457-a004-c0438eb8daaa,O3,,-1.0,,2022-03-25T09:00:00.0,11.2232416666667,46.2640638888889,,,
108bc9d1-cceb-4457-a004-c0438eb8daaa,PM10,,-1.0,,2022-03-25T09:00:00.0,11.2232416666667,46.2640638888889,,,
108bc9d1-cceb-4457-a004-c0438eb8daaa,PM2.5,,-1.0,,2022-03-25T09:00:00.0,11.2232416666667,46.2640638888889,,,
108bc9d1-cceb-4457-a004-c0438eb8daaa,SO2,,-1.0,,2022-03-25T09:00:00.0,11.2232416666667,46.2640638888889,,,
98312816-ce65-4283-bb53-b9829e76e8b2,CO,,-1.0,,2022-03-25T09:00:00.0,10.8590555555555,46.6194722222222,,,
98312816-ce65-4283-bb53-b9829e76e8b2,GAMMA,,0.14,,2022-03-25T09:00:00.0,10.8590555555555,46.6194722222222,,,
98312816-ce65-4283-bb53-b9829e76e8b2,NO2,,32.4371,,2022-03-25T09:00:00.0,10.8590555555555,46.6194722222222,,,
98312816-ce65-4283-bb53-b9829e76e8b2,O3,,43.6767,,2022-03-25T09:00:00.0,10.8590555555555,46.6194722222222,,,
98312816-ce65-4283-bb53-b9829e76e8b2,PM10,,16.1833,,2022-03-25T09:00:00.0,10.8590555555555,46.6194722222222,,,
98312816-ce65-4283-bb53-b9829e76e8b2,PM2.5,,8.685,,2022-03-25T09:00:00.0,10.8590555555555,46.6194722222222,,,
98312816-ce65-4283-bb53-b9829e76e8b2,SO2,,-1.0,,2022-03-25T09:00:00.0,10.8590555555555,46.6194722222222,,,
b02674bc-3a7b-4b73-8a8c-8932b80e6fdb,CO,,-1.0,,2022-03-25T09:00:00.0,11.3401388888889,46.4348333333333,,,
b02674bc-3a7b-4b73-8a8c-8932b80e6fdb,NO2,,-1.0,,2022-03-25T09:00:00.0,11.3401388888889,46.4348333333333,,,
b02674bc-3a7b-4b73-8a8c-8932b80e6fdb,O3,,-1.0,,2022-03-25T09:00:00.0,11.3401388888889,46.4348333333333,,,
b02674bc-3a7b-4b73-8a8c-8932b80e6fdb,PM10,,-1.0,,2022-03-25T09:00:00.0,11.3401388888889,46.4348333333333,,,
b02674bc-3a7b-4b73-8a8c-8932b80e6fdb,PM2.5,,-1.0,,2022-03-25T09:00:00.0,11.3401388888889,46.4348333333333,,,
b02674bc-3a7b-4b73-8a8c-8932b80e6fdb,SO2,,-1.0,,2022-03-25T09:00:00.0,11.3401388888889,46.4348333333333,,,
14c30fcb-c381-4657-8a36-cc45f0a3cd02,CO,,-1.0,,2022-03-25T09:00:00.0,11.161625,46.662,,,
14c30fcb-c381-4657-8a36-cc45f0a3cd02,NO2,,-1.0,,2022-03-25T09:00:00.0,11.161625,46.662,,,
14c30fcb-c381-4657-8a36-cc45f0a3cd02,O3,,-1.0,,2022-03-25T09:00:00.0,11.161625,46.662,,,
14c30fcb-c381-4657-8a36-cc45f0a3cd02,PM10,,-1.0,,2022-03-25T09:00:00.0,11.161625,46.662,,,
14c30fcb-c381-4657-8a36-cc45f0a3cd02,PM2.5,,-1.0,,2022-03-25T09:00:00.0,11.161625,46.662,,,
14c30fcb-c381-4657-8a36-cc45f0a3cd02,SO2,,-1.0,,2022-03-25T09:00:00.0,11.161625,46.662,,,
fedd6599-112a-434d-831f-e548b66baba4,CO,,-1.0,,2022-03-25T09:00:00.0,11.2375277777778,46.2888888888889,,,
fedd6599-112a-434d-831f-e548b66baba4,NO2,,-1.0,,2022-03-25T09:00:00.0,11.2375277777778,46.2888888888889,,,
fedd6599-112a-434d-831f-e548b66baba4,O3,,-1.0,,2022-03-25T09:00:00.0,11.2375277777778,46.2888888888889,,,
fedd6599-112a-434d-831f-e548b66baba4,PM10,,-1.0,,2022-03-25T09:00:00.0,11.2375277777778,46.2888888888889,,,
fedd6599-112a-434d-831f-e548b66baba4,PM2.5,,-1.0,,2022-03-25T09:00:00.0,11.2375277777778,46.2888888888889,,,
fedd6599-112a-434d-831f-e548b66baba4,SO2,,-1.0,,2022-03-25T09:00:00.0,11.2375277777778,46.2888888888889,,,
b30595ec-5274-4462-a1ab-5081eba0f958,CO,,-1.0,,2022-03-25T09:00:00.0,11.2669166666667,46.3209722222222,,,
b30595ec-5274-4462-a1ab-5081eba0f958,NO2,,-1.0,,2022-03-25T09:00:00.0,11.2669166666667,46.3209722222222,,,
b30595ec-5274-4462-a1ab-5081eba0f958,O3,,-1.0,,2022-03-25T09:00:00.0,11.2669166666667,46.3209722222222,,,
b30595ec-5274-4462-a1ab-5081eba0f958,PM10,,-1.0,,2022-03-25T09:00:00.0,11.2669166666667,46.3209722222222,,,
b30595ec-5274-4462-a1ab-5081eba0f958,PM2.5,,-1.0,,2022-03-25T09:00:00.0,11.2669166666667,46.3209722222222,,,
b30595ec-5274-4462-a1ab-5081eba0f958,SO2,,-1.0,,2022-03-25T09:00:00.0,11.2669166666667,46.3209722222222,,,
f000376e-3d05-48d1-903e-1f94b7f3b616,CO,,-1.0,,2022-03-25T09:00:00.0,11.3441944444444,46.4878888888889,,,
f000376e-3d05-48d1-903e-1f94b7f3b616,GAMMA,,-1.0,,2022-03-25T09:00:00.0,11.3441944444444,46.4878888888889,,,
f000376e-3d05-48d1-903e-1f94b7f3b616,NO2,,53.399,,2022-03-25T09:00:00.0,11.3441944444444,46.4878888888889,,,
f000376e-3d05-48d1-903e-1f94b7f3b616,O3,,21.3767,,2022-03-25T09:00:00.0,11.3441944444444,46.4878888888889,,,
f000376e-3d05-48d1-903e-1f94b7f3b616,PM10,,34.7283,,2022-03-25T09:00:00.0,11.3441944444444,46.4878888888889,,,
f000376e-3d05-48d1-903e-1f94b7f3b616,PM2.5,,-1.0,,2022-03-25T09:00:00.0,11.3441944444444,46.4878888888889,,,
f000376e-3d05-48d1-903e-1f94b7f3b616,SO2,,-1.0,,2022-03-25T09:00:00.0,11.3441944444444,46.4878888888889,,,
3f946933-9a57-46fd-965e-7e0b3c5b5e85,CO,,-1.0,,2022-03-25T09:00:00.0,11.4331666666667,46.5896666666667,,,
3f946933-9a57-46fd-965e-7e0b3c5b5e85,GAMMA,,0.13,,2022-03-25T09:00:00.0,11.4331666666667,46.5896666666667,,,
3f946933-9a57-46fd-965e-7e0b3c5b5e85,NO2,,7.6735,,2022-03-25T09:00:00.0,11.4331666666667,46.5896666666667,,,
3f946933-9a57-46fd-965e-7e0b3c5b5e85,O3,,102.4933,,2022-03-25T09:00:00.0,11.4331666666667,46.5896666666667,,,
3f946933-9a57-46fd-965e-7e0b3c5b5e85,PM10,,13.8933,,2022-03-25T09:00:00.0,11.4331666666667,46.5896666666667,,,
3f946933-9a57-46fd-965e-7e0b3c5b5e85,PM2.5,,-1.0,,2022-03-25T09:00:00.0,11.4331666666667,46.5896666666667,,,
3f946933-9a57-46fd-965e-7e0b3c5b5e85,SO2,,-1.0,,2022-03-25T09:00:00.0,11.4331666666667,46.5896666666667,,,
396cb2fe-1c2d-412b-addf-af348beebaf3,PM10,ug/m3,0.0,,2022-01-06T00:00:00.0,13.52205,45.80518,,true,
24f33cb5-0b4c-4d48-985a-f5f2cc184fcc,PM10,ug/m3,0.0,,2022-01-06T00:00:00.0,13.22964,46.07162,,true,
18916990-9396-48a5-b73e-253bc01eebae,PM10,ug/m3,0.0,,2022-01-06T00:00:00.0,13.5445,45.80296,,true,
c70c17d3-5240-43e9-900e-11c2225110fb,PM10,ug/m3,0.0,,2022-01-06T00:00:00.0,13.78026,45.62421,,true,
9b94ef69-4d79-4bb9-80a4-521c181aeaff,PM10,ug/m3,0.0,,2022-01-06T00:00:00.0,13.78376,45.62062,,true,
1e7245ad-9ebf-4795-b3f3-1960830214f2,PM10,ug/m3,0.0,,2022-01-06T00:00:00.0,12.50187,45.95089,,true,
951c49b3-5394-45e6-9dd7-553595be3cb3,PM10,ug/m3,17.4875,,2022-01-06T00:00:00.0,12.9259,45.85693,,false,
4be1c774-6f6a-4cd7-abc6-528decf8a7d0,PM10,ug/m3,0.0,,2022-01-06T00:00:00.0,13.76608,45.64049,,true,
19ffee97-0b0e-48eb-9fb7-817d42648d38,PM10,ug/m3,0.0,,2022-01-06T00:00:00.0,13.54308,45.84299,,true,
0c7d4333-b288-4104-ae5e-6564a76679f0,PM10,ug/m3,0.0,,2022-01-06T00:00:00.0,13.61633,45.93701,,true,
b46efdfb-ce36-4f19-943f-0edd42cb4380,PM10,ug/m3,0.0,,2022-01-06T00:00:00.0,13.50112,45.83643,,true,
064e3b00-3bd4-4ac1-8d7f-90294f3dc543,PM10,ug/m3,5.82295,,2022-01-06T00:00:00.0,13.01098,46.40187,,false,
53a84180-7429-4ea6-b0e8-c6d970d204f5,PM10,ug/m3,10.5,,2022-01-06T00:00:00.0,13.24069,46.06612,,false,
8b7553fa-64f3-4fde-9929-0a332c62c683,PM10,ug/m3,0.0,,2022-01-06T00:00:00.0,13.30197,45.84208,,true,
13fb98a5-ddca-49e7-9da1-7d1e4502f8e3,PM10,ug/m3,9.6,,2022-01-06T00:00:00.0,12.65594,45.96262,,false,
cbba0f79-2942-4ce1-8721-33437b2fcc18,PM10,ug/m3,0.0,,2022-01-06T00:00:00.0,13.48636,45.73162,,true,
d79e360c-9a0e-4086-bd3a-1b0ec533be6b,PM10,ug/m3,0.0,,2022-01-06T00:00:00.0,13.06689,46.22101,,true,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,PM10,ug/m3,0.0,,2022-01-06T00:00:00.0,13.78895,45.65439,,true,
09cc197c-91ca-4a88-9f18-1c8a5ab31c00,PM10,ug/m3,18.27083,,2022-01-06T00:00:00.0,12.53631,45.89865,,false,
82c62b82-7e18-40ec-b585-6b55461556b2,PM10,ug/m3,9.1522,,2022-01-06T00:00:00.0,13.2253,46.0351,,false,
6f3f6e5a-1382-4dc7-a300-46b39da5308c,PM10,ug/m3,3.75699,,2022-01-06T00:00:00.0,13.75605,45.64232,,false,
2386910a-cef4-4c38-886f-6156de25833d,PM10,ug/m3,0.0,,2022-01-06T00:00:00.0,13.26213,45.81078,,true,
7555623a-7073-4db3-b173-43961e3cf2fd,PM10,ug/m3,0.0,,2022-01-06T00:00:00.0,13.42329,45.79948,,true,
35ed08a5-9e7c-4b65-8cb7-b7b9dace460c,PM10,ug/m3,0.0,,2022-01-06T00:00:00.0,13.2714,45.82199,,true,
acd6a304-847b-4696-8b26-a4b1295a2055,PM10,ug/m3,8.95401,,2022-01-06T00:00:00.0,13.3934,45.97331,,false,
5a3cfa45-2530-4ded-967a-40b32a1f309c,PM10,ug/m3,10.3,,2022-01-06T00:00:00.0,12.61871,45.95767,,false,
09cc197c-91ca-4a88-9f18-1c8a5ab31c00,PM10,ug/m3,15.82375,,2022-01-05T00:00:00.0,12.53631,45.89865,,false,
24f33cb5-0b4c-4d48-985a-f5f2cc184fcc,PM10,ug/m3,0.0,,2022-01-05T00:00:00.0,13.22964,46.07162,,true,
2386910a-cef4-4c38-886f-6156de25833d,PM10,ug/m3,0.0,,2022-01-05T00:00:00.0,13.26213,45.81078,,true,
064e3b00-3bd4-4ac1-8d7f-90294f3dc543,PM10,ug/m3,11.19798,,2022-01-05T00:00:00.0,13.01098,46.40187,,false,
396cb2fe-1c2d-412b-addf-af348beebaf3,PM10,ug/m3,0.0,,2022-01-05T00:00:00.0,13.52205,45.80518,,true,
acd6a304-847b-4696-8b26-a4b1295a2055,PM10,ug/m3,16.21896,,2022-01-05T00:00:00.0,13.3934,45.97331,,false,
0c7d4333-b288-4104-ae5e-6564a76679f0,PM10,ug/m3,0.0,,2022-01-05T00:00:00.0,13.61633,45.93701,,true,
19ffee97-0b0e-48eb-9fb7-817d42648d38,PM10,ug/m3,0.0,,2022-01-05T00:00:00.0,13.54308,45.84299,,true,
7555623a-7073-4db3-b173-43961e3cf2fd,PM10,ug/m3,0.0,,2022-01-05T00:00:00.0,13.42329,45.79948,,true,
6f3f6e5a-1382-4dc7-a300-46b39da5308c,PM10,ug/m3,13.56677,,2022-01-05T00:00:00.0,13.75605,45.64232,,false,
82c62b82-7e18-40ec-b585-6b55461556b2,PM10,ug/m3,15.77126,,2022-01-05T00:00:00.0,13.2253,46.0351,,false,
d79e360c-9a0e-4086-bd3a-1b0ec533be6b,PM10,ug/m3,0.0,,2022-01-05T00:00:00.0,13.06689,46.22101,,true,
35ed08a5-9e7c-4b65-8cb7-b7b9dace460c,PM10,ug/m3,0.0,,2022-01-05T00:00:00.0,13.2714,45.82199,,true,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,PM10,ug/m3,0.0,,2022-01-05T00:00:00.0,13.78895,45.65439,,true,
9b94ef69-4d79-4bb9-80a4-521c181aeaff,PM10,ug/m3,0.0,,2022-01-05T00:00:00.0,13.78376,45.62062,,true,
13fb98a5-ddca-49e7-9da1-7d1e4502f8e3,PM10,ug/m3,13.1,,2022-01-05T00:00:00.0,12.65594,45.96262,,false,
1e7245ad-9ebf-4795-b3f3-1960830214f2,PM10,ug/m3,0.0,,2022-01-05T00:00:00.0,12.50187,45.95089,,true,
8b7553fa-64f3-4fde-9929-0a332c62c683,PM10,ug/m3,0.0,,2022-01-05T00:00:00.0,13.30197,45.84208,,true,
18916990-9396-48a5-b73e-253bc01eebae,PM10,ug/m3,0.0,,2022-01-05T00:00:00.0,13.5445,45.80296,,true,
b46efdfb-ce36-4f19-943f-0edd42cb4380,PM10,ug/m3,0.0,,2022-01-05T00:00:00.0,13.50112,45.83643,,true,
4be1c774-6f6a-4cd7-abc6-528decf8a7d0,PM10,ug/m3,13.3,,2022-01-05T00:00:00.0,13.76608,45.64049,,false,
cbba0f79-2942-4ce1-8721-33437b2fcc18,PM10,ug/m3,0.0,,2022-01-05T00:00:00.0,13.48636,45.73162,,true,
951c49b3-5394-45e6-9dd7-553595be3cb3,PM10,ug/m3,19.35348,,2022-01-05T00:00:00.0,12.9259,45.85693,,false,
c70c17d3-5240-43e9-900e-11c2225110fb,PM10,ug/m3,0.0,,2022-01-05T00:00:00.0,13.78026,45.62421,,true,
5a3cfa45-2530-4ded-967a-40b32a1f309c,PM10,ug/m3,9.7,,2022-01-05T00:00:00.0,12.61871,45.95767,,false,
53a84180-7429-4ea6-b0e8-c6d970d204f5,PM10,ug/m3,17.1,,2022-01-05T00:00:00.0,13.24069,46.06612,,false,
1e7245ad-9ebf-4795-b3f3-1960830214f2,PM10,ug/m3,41.73795,,2022-01-04T00:00:00.0,12.50187,45.95089,,false,
35ed08a5-9e7c-4b65-8cb7-b7b9dace460c,PM10,ug/m3,44.09999,,2022-01-04T00:00:00.0,13.2714,45.82199,,false,
396cb2fe-1c2d-412b-addf-af348beebaf3,PM10,ug/m3,37.2,,2022-01-04T00:00:00.0,13.52205,45.80518,,false,
13fb98a5-ddca-49e7-9da1-7d1e4502f8e3,PM10,ug/m3,39.59999,,2022-01-04T00:00:00.0,12.65594,45.96262,,false,
8b7553fa-64f3-4fde-9929-0a332c62c683,PM10,ug/m3,41.5,,2022-01-04T00:00:00.0,13.30197,45.84208,,false,
7555623a-7073-4db3-b173-43961e3cf2fd,PM10,ug/m3,35.52,,2022-01-04T00:00:00.0,13.42329,45.79948,,false,
24f33cb5-0b4c-4d48-985a-f5f2cc184fcc,PM10,ug/m3,26.88125,,2022-01-04T00:00:00.0,13.22964,46.07162,,false,
09cc197c-91ca-4a88-9f18-1c8a5ab31c00,PM10,ug/m3,48.55416,,2022-01-04T00:00:00.0,12.53631,45.89865,,false,
c70c17d3-5240-43e9-900e-11c2225110fb,PM10,ug/m3,28.0,,2022-01-04T00:00:00.0,13.78026,45.62421,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,PM10,ug/m3,21.23375,,2022-01-04T00:00:00.0,13.78895,45.65439,,false,
9b94ef69-4d79-4bb9-80a4-521c181aeaff,PM10,ug/m3,22.7,,2022-01-04T00:00:00.0,13.78376,45.62062,,false,
cbba0f79-2942-4ce1-8721-33437b2fcc18,PM10,ug/m3,33.9,,2022-01-04T00:00:00.0,13.48636,45.73162,,false,
19ffee97-0b0e-48eb-9fb7-817d42648d38,PM10,ug/m3,17.1,,2022-01-04T00:00:00.0,13.54308,45.84299,,false,
951c49b3-5394-45e6-9dd7-553595be3cb3,PM10,ug/m3,40.8575,,2022-01-04T00:00:00.0,12.9259,45.85693,,false,
53a84180-7429-4ea6-b0e8-c6d970d204f5,PM10,ug/m3,27.9,,2022-01-04T00:00:00.0,13.24069,46.06612,,false,
4be1c774-6f6a-4cd7-abc6-528decf8a7d0,PM10,ug/m3,25.0,,2022-01-04T00:00:00.0,13.76608,45.64049,,false,
d79e360c-9a0e-4086-bd3a-1b0ec533be6b,PM10,ug/m3,21.29999,,2022-01-04T00:00:00.0,13.06689,46.22101,,false,
2386910a-cef4-4c38-886f-6156de25833d,PM10,ug/m3,45.0,,2022-01-04T00:00:00.0,13.26213,45.81078,,false,
5a3cfa45-2530-4ded-967a-40b32a1f309c,PM10,ug/m3,39.0,,2022-01-04T00:00:00.0,12.61871,45.95767,,false,
0c7d4333-b288-4104-ae5e-6564a76679f0,PM10,ug/m3,35.9,,2022-01-04T00:00:00.0,13.61633,45.93701,,false,
6f3f6e5a-1382-4dc7-a300-46b39da5308c,PM10,ug/m3,22.51703,,2022-01-04T00:00:00.0,13.75605,45.64232,,false,
82c62b82-7e18-40ec-b585-6b55461556b2,PM10,ug/m3,22.35449,,2022-01-04T00:00:00.0,13.2253,46.0351,,false,
064e3b00-3bd4-4ac1-8d7f-90294f3dc543,PM10,ug/m3,26.77335,,2022-01-04T00:00:00.0,13.01098,46.40187,,false,
18916990-9396-48a5-b73e-253bc01eebae,PM10,ug/m3,30.92791,,2022-01-04T00:00:00.0,13.5445,45.80296,,false,
b46efdfb-ce36-4f19-943f-0edd42cb4380,PM10,ug/m3,28.46999,,2022-01-04T00:00:00.0,13.50112,45.83643,,false,
acd6a304-847b-4696-8b26-a4b1295a2055,PM10,ug/m3,35.10378,,2022-01-04T00:00:00.0,13.3934,45.97331,,false,
18916990-9396-48a5-b73e-253bc01eebae,PM10,ug/m3,30.9575,,2022-01-03T00:00:00.0,13.5445,45.80296,,false,
13fb98a5-ddca-49e7-9da1-7d1e4502f8e3,PM10,ug/m3,32.5,,2022-01-03T00:00:00.0,12.65594,45.96262,,false,
396cb2fe-1c2d-412b-addf-af348beebaf3,PM10,ug/m3,36.79999,,2022-01-03T00:00:00.0,13.52205,45.80518,,false,
b46efdfb-ce36-4f19-943f-0edd42cb4380,PM10,ug/m3,47.0,,2022-01-03T00:00:00.0,13.50112,45.83643,,false,
19ffee97-0b0e-48eb-9fb7-817d42648d38,PM10,ug/m3,17.04999,,2022-01-03T00:00:00.0,13.54308,45.84299,,false,
4be1c774-6f6a-4cd7-abc6-528decf8a7d0,PM10,ug/m3,26.9,,2022-01-03T00:00:00.0,13.76608,45.64049,,false,
53a84180-7429-4ea6-b0e8-c6d970d204f5,PM10,ug/m3,26.9,,2022-01-03T00:00:00.0,13.24069,46.06612,,false,
acd6a304-847b-4696-8b26-a4b1295a2055,PM10,ug/m3,24.78632,,2022-01-03T00:00:00.0,13.3934,45.97331,,false,
1e7245ad-9ebf-4795-b3f3-1960830214f2,PM10,ug/m3,38.13248,,2022-01-03T00:00:00.0,12.50187,45.95089,,false,
82c62b82-7e18-40ec-b585-6b55461556b2,PM10,ug/m3,24.24704,,2022-01-03T00:00:00.0,13.2253,46.0351,,false,
cbba0f79-2942-4ce1-8721-33437b2fcc18,PM10,ug/m3,35.0,,2022-01-03T00:00:00.0,13.48636,45.73162,,false,
5a3cfa45-2530-4ded-967a-40b32a1f309c,PM10,ug/m3,34.4,,2022-01-03T00:00:00.0,12.61871,45.95767,,false,
064e3b00-3bd4-4ac1-8d7f-90294f3dc543,PM10,ug/m3,16.47121,,2022-01-03T00:00:00.0,13.01098,46.40187,,false,
6f3f6e5a-1382-4dc7-a300-46b39da5308c,PM10,ug/m3,31.52036,,2022-01-03T00:00:00.0,13.75605,45.64232,,false,
09cc197c-91ca-4a88-9f18-1c8a5ab31c00,PM10,ug/m3,39.49583,,2022-01-03T00:00:00.0,12.53631,45.89865,,false,
9b94ef69-4d79-4bb9-80a4-521c181aeaff,PM10,ug/m3,28.29999,,2022-01-03T00:00:00.0,13.78376,45.62062,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,PM10,ug/m3,27.44083,,2022-01-03T00:00:00.0,13.78895,45.65439,,false,
c70c17d3-5240-43e9-900e-11c2225110fb,PM10,ug/m3,32.5,,2022-01-03T00:00:00.0,13.78026,45.62421,,false,
d79e360c-9a0e-4086-bd3a-1b0ec533be6b,PM10,ug/m3,27.0,,2022-01-03T00:00:00.0,13.06689,46.22101,,false,
7555623a-7073-4db3-b173-43961e3cf2fd,PM10,ug/m3,40.93999,,2022-01-03T00:00:00.0,13.42329,45.79948,,false,
0c7d4333-b288-4104-ae5e-6564a76679f0,PM10,ug/m3,24.79999,,2022-01-03T00:00:00.0,13.61633,45.93701,,false,
2386910a-cef4-4c38-886f-6156de25833d,PM10,ug/m3,43.79999,,2022-01-03T00:00:00.0,13.26213,45.81078,,false,
8b7553fa-64f3-4fde-9929-0a332c62c683,PM10,ug/m3,43.29999,,2022-01-03T00:00:00.0,13.30197,45.84208,,false,
24f33cb5-0b4c-4d48-985a-f5f2cc184fcc,PM10,ug/m3,24.50041,,2022-01-03T00:00:00.0,13.22964,46.07162,,false,
35ed08a5-9e7c-4b65-8cb7-b7b9dace460c,PM10,ug/m3,48.29999,,2022-01-03T00:00:00.0,13.2714,45.82199,,false,
951c49b3-5394-45e6-9dd7-553595be3cb3,PM10,ug/m3,39.57458,,2022-01-03T00:00:00.0,12.9259,45.85693,,false,
acd6a304-847b-4696-8b26-a4b1295a2055,PM10,ug/m3,22.95482,,2022-01-02T00:00:00.0,13.3934,45.97331,,false,
2386910a-cef4-4c38-886f-6156de25833d,PM10,ug/m3,29.79999,,2022-01-02T00:00:00.0,13.26213,45.81078,,false,
9b94ef69-4d79-4bb9-80a4-521c181aeaff,PM10,ug/m3,16.0,,2022-01-02T00:00:00.0,13.78376,45.62062,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,PM10,ug/m3,15.40792,,2022-01-02T00:00:00.0,13.78895,45.65439,,false,
d79e360c-9a0e-4086-bd3a-1b0ec533be6b,PM10,ug/m3,23.9,,2022-01-02T00:00:00.0,13.06689,46.22101,,false,
4be1c774-6f6a-4cd7-abc6-528decf8a7d0,PM10,ug/m3,18.9,,2022-01-02T00:00:00.0,13.76608,45.64049,,false,
24f33cb5-0b4c-4d48-985a-f5f2cc184fcc,PM10,ug/m3,35.77208,,2022-01-02T00:00:00.0,13.22964,46.07162,,false,
19ffee97-0b0e-48eb-9fb7-817d42648d38,PM10,ug/m3,9.61,,2022-01-02T00:00:00.0,13.54308,45.84299,,false,
0c7d4333-b288-4104-ae5e-6564a76679f0,PM10,ug/m3,22.1,,2022-01-02T00:00:00.0,13.61633,45.93701,,false,
82c62b82-7e18-40ec-b585-6b55461556b2,PM10,ug/m3,28.12372,,2022-01-02T00:00:00.0,13.2253,46.0351,,false,
35ed08a5-9e7c-4b65-8cb7-b7b9dace460c,PM10,ug/m3,27.4,,2022-01-02T00:00:00.0,13.2714,45.82199,,false,
